Phylum,case,fraction_total_reads,group,sex
Proteobacteria,25.unmapped,0.000238068,control,fem
Proteobacteria,18.unmapped,0.000329699,control,male
Proteobacteria,23.unmapped,0.000266328,malt,male
Proteobacteria,17.unmapped,0.000351964,control,male
Proteobacteria,26.unmapped,0.00030829,control,fem
Proteobacteria,27.unmapped,0.000140443,malt,fem
Proteobacteria,20.unmapped,0.000112183,control,male
Proteobacteria,28.unmapped,0.000338263,malt,fem
Proteobacteria,19.unmapped,0.00020467,control,male
Proteobacteria,22.unmapped,0.000288594,malt,male
Proteobacteria,21.unmapped,8.22E-05,malt,male
Proteobacteria,24.unmapped,0.000172985,control,fem
Planctomycetota,29.unmapped,6.17E-05,malt,fem
Planctomycetota,19.unmapped,4.45E-05,control,male
Planctomycetota,28.unmapped,7.45E-05,malt,fem
Planctomycetota,18.unmapped,6.17E-05,control,male
Planctomycetota,17.unmapped,6.94E-05,control,male
Planctomycetota,27.unmapped,4.71E-05,malt,fem
Planctomycetota,22.unmapped,9.51E-05,malt,male
Fusobacteria,25.unmapped,4.62E-05,control,fem
Proteobacteria,25.unmapped,0.000137874,control,fem
Proteobacteria,20.unmapped,4.37E-05,control,male
Proteobacteria,21.unmapped,4.97E-05,malt,male
Proteobacteria,22.unmapped,0.000549784,malt,male
Proteobacteria,24.unmapped,0.000107901,control,fem
Proteobacteria,19.unmapped,0.00087777,control,male
Proteobacteria,27.unmapped,0.000240637,malt,fem
Proteobacteria,28.unmapped,0.000446164,malt,fem
Proteobacteria,23.unmapped,0.000134449,malt,male
Proteobacteria,20.unmapped,8.91E-05,control,male
Proteobacteria,25.unmapped,0.000123316,control,fem
Proteobacteria,18.unmapped,0.000366522,control,male
Proteobacteria,17.unmapped,0.000417904,control,male
Proteobacteria,21.unmapped,8.99E-05,malt,male
Proteobacteria,29.unmapped,0.000445308,malt,fem
Proteobacteria,26.unmapped,8.39E-05,control,fem
Bacteroidota,24.unmapped,9.76E-05,control,fem
Bacteroidota,20.unmapped,7.71E-05,control,male
Bacteroidota,28.unmapped,0.00015072,malt,fem
Bacteroidota,26.unmapped,5.31E-05,control,fem
Bacteroidota,29.unmapped,0.000104476,malt,fem
Bacteroidota,22.unmapped,0.000167847,malt,male
Bacteroidota,18.unmapped,0.00012246,control,male
Bacteroidota,27.unmapped,7.28E-05,malt,fem
Bacteroidota,19.unmapped,0.000109614,control,male
Bacteroidota,21.unmapped,9.08E-05,malt,male
Bacteroidota,17.unmapped,0.000137018,control,male
Bacteroidota,25.unmapped,5.05E-05,control,fem
Bacteroidota,18.unmapped,6.08E-05,control,male
Bacteroidota,29.unmapped,6.94E-05,malt,fem
Bacteroidota,22.unmapped,6.51E-05,malt,male
Bacteroidota,28.unmapped,4.11E-05,malt,fem
Bacteroidota,17.unmapped,6.59E-05,control,male
Proteobacteria,26.unmapped,0.000118178,control,fem
Proteobacteria,20.unmapped,4.54E-05,control,male
Proteobacteria,22.unmapped,4.62E-05,malt,male
Proteobacteria,22.unmapped,5.14E-05,malt,male
Proteobacteria,17.unmapped,5.14E-05,control,male
Proteobacteria,28.unmapped,5.65E-05,malt,fem
Proteobacteria,29.unmapped,4.54E-05,malt,fem
Proteobacteria,18.unmapped,4.45E-05,control,male
Proteobacteria,17.unmapped,5.74E-05,control,male
Proteobacteria,20.unmapped,4.80E-05,control,male
Proteobacteria,23.unmapped,4.97E-05,malt,male
Proteobacteria,22.unmapped,5.05E-05,malt,male
Proteobacteria,25.unmapped,5.22E-05,control,fem
Proteobacteria,18.unmapped,4.28E-05,control,male
Proteobacteria,27.unmapped,5.14E-05,malt,fem
Proteobacteria,17.unmapped,4.28E-05,control,male
Proteobacteria,19.unmapped,4.62E-05,control,male
Proteobacteria,17.unmapped,8.22E-05,control,male
Proteobacteria,28.unmapped,6.17E-05,malt,fem
Proteobacteria,29.unmapped,5.48E-05,malt,fem
Proteobacteria,27.unmapped,6.51E-05,malt,fem
Proteobacteria,23.unmapped,4.28E-05,malt,male
Proteobacteria,18.unmapped,6.25E-05,control,male
Proteobacteria,22.unmapped,6.51E-05,malt,male
Proteobacteria,27.unmapped,5.31E-05,malt,fem
Proteobacteria,25.unmapped,0.000112183,control,fem
Proteobacteria,26.unmapped,6.68E-05,control,fem
Proteobacteria,24.unmapped,8.99E-05,control,fem
Proteobacteria,20.unmapped,0.000137018,control,male
Proteobacteria,21.unmapped,7.71E-05,malt,male
Proteobacteria,29.unmapped,4.37E-05,malt,fem
Proteobacteria,28.unmapped,4.11E-05,malt,fem
Proteobacteria,20.unmapped,9.33E-05,control,male
Proteobacteria,17.unmapped,4.28E-05,control,male
Proteobacteria,21.unmapped,7.88E-05,malt,male
Proteobacteria,23.unmapped,5.48E-05,malt,male
Proteobacteria,28.unmapped,4.28E-05,malt,fem
Proteobacteria,26.unmapped,0.00010362,control,fem
Proteobacteria,29.unmapped,5.40E-05,malt,fem
Proteobacteria,28.unmapped,4.11E-05,malt,fem
Proteobacteria,28.unmapped,5.48E-05,malt,fem
Proteobacteria,20.unmapped,4.37E-05,control,male
Proteobacteria,27.unmapped,4.11E-05,malt,fem
Proteobacteria,18.unmapped,7.45E-05,control,male
Proteobacteria,22.unmapped,4.88E-05,malt,male
Proteobacteria,29.unmapped,7.88E-05,malt,fem
Proteobacteria,20.unmapped,4.71E-05,control,male
Proteobacteria,17.unmapped,7.36E-05,control,male
Proteobacteria,28.unmapped,5.22E-05,malt,fem
Proteobacteria,19.unmapped,5.74E-05,control,male
Proteobacteria,24.unmapped,5.91E-05,control,fem
Proteobacteria,19.unmapped,4.97E-05,control,male
Proteobacteria,23.unmapped,7.88E-05,malt,male
Proteobacteria,28.unmapped,4.97E-05,malt,fem
Proteobacteria,22.unmapped,8.22E-05,malt,male
Proteobacteria,18.unmapped,4.37E-05,control,male
Proteobacteria,25.unmapped,6.68E-05,control,fem
Proteobacteria,29.unmapped,5.48E-05,malt,fem
Proteobacteria,27.unmapped,4.28E-05,malt,fem
Proteobacteria,26.unmapped,5.22E-05,control,fem
Proteobacteria,17.unmapped,5.65E-05,control,male
Proteobacteria,21.unmapped,4.54E-05,malt,male
Proteobacteria,20.unmapped,4.80E-05,control,male
Proteobacteria,22.unmapped,5.82E-05,malt,male
Proteobacteria,24.unmapped,4.11E-05,control,fem
Proteobacteria,26.unmapped,7.36E-05,control,fem
Proteobacteria,27.unmapped,5.48E-05,malt,fem
Proteobacteria,20.unmapped,6.85E-05,control,male
Proteobacteria,23.unmapped,0.000333981,malt,male
Proteobacteria,25.unmapped,0.0001413,control,fem
Proteobacteria,19.unmapped,8.65E-05,control,male
Proteobacteria,29.unmapped,5.48E-05,malt,fem
Proteobacteria,25.unmapped,5.22E-05,control,fem
Proteobacteria,24.unmapped,4.45E-05,control,fem
Proteobacteria,27.unmapped,7.28E-05,malt,fem
Proteobacteria,28.unmapped,5.57E-05,malt,fem
Proteobacteria,22.unmapped,8.31E-05,malt,male
Proteobacteria,24.unmapped,8.14E-05,control,fem
Proteobacteria,27.unmapped,5.65E-05,malt,fem
Proteobacteria,20.unmapped,5.22E-05,control,male
Proteobacteria,24.unmapped,8.65E-05,control,fem
Proteobacteria,29.unmapped,7.96E-05,malt,fem
Proteobacteria,28.unmapped,0.000107045,malt,fem
Proteobacteria,22.unmapped,9.59E-05,malt,male
Proteobacteria,18.unmapped,7.62E-05,control,male
Proteobacteria,25.unmapped,6.59E-05,control,fem
Proteobacteria,23.unmapped,6.94E-05,malt,male
Proteobacteria,26.unmapped,7.11E-05,control,fem
Proteobacteria,17.unmapped,8.39E-05,control,male
Proteobacteria,19.unmapped,6.17E-05,control,male
NA,NA,NA,NA,NA
Proteobacteria,26.unmapped,5.82E-05,control,fem
Proteobacteria,25.unmapped,7.02E-05,control,fem
Proteobacteria,24.unmapped,6.34E-05,control,fem
Proteobacteria,26.unmapped,7.36E-05,control,fem
Proteobacteria,17.unmapped,4.11E-05,control,male
Proteobacteria,21.unmapped,5.31E-05,malt,male
Proteobacteria,24.unmapped,4.37E-05,control,fem
Proteobacteria,29.unmapped,4.80E-05,malt,fem
Bacteroidota,22.unmapped,0.000256052,malt,male
Bacteroidota,17.unmapped,0.000262046,control,male
Bacteroidota,18.unmapped,0.000227792,control,male
Bacteroidota,25.unmapped,0.000220085,control,fem
Bacteroidota,29.unmapped,0.000281743,malt,fem
Bacteroidota,21.unmapped,0.000231217,malt,male
Bacteroidota,26.unmapped,0.000224367,control,fem
Bacteroidota,20.unmapped,0.000244063,control,male
Bacteroidota,28.unmapped,0.000349395,malt,fem
Bacteroidota,24.unmapped,0.000263759,control,fem
Bacteroidota,19.unmapped,0.000263759,control,male
Bacteroidota,27.unmapped,0.000334837,malt,fem
Bacteroidota,23.unmapped,8.73E-05,malt,male
Cyanobacteria,21.unmapped,6.68E-05,malt,male
Firmicutes,21.unmapped,0.000793847,malt,male
Firmicutes,25.unmapped,0.000252626,control,fem
Firmicutes,28.unmapped,0.00054122,malt,fem
Firmicutes,29.unmapped,0.000389644,malt,fem
Firmicutes,17.unmapped,0.000650834,control,male
Firmicutes,18.unmapped,0.000618293,control,male
Firmicutes,19.unmapped,0.000331412,control,male
Firmicutes,22.unmapped,0.000538651,malt,male
Firmicutes,26.unmapped,0.000499258,control,fem
Firmicutes,20.unmapped,0.000746747,control,male
Firmicutes,27.unmapped,0.0005789,malt,fem
Firmicutes,23.unmapped,0.000111327,malt,male
Firmicutes,24.unmapped,0.000486413,control,fem
Firmicutes,27.unmapped,5.40E-05,malt,fem
Proteobacteria,26.unmapped,7.54E-05,control,fem
Proteobacteria,25.unmapped,7.88E-05,control,fem
Proteobacteria,24.unmapped,6.08E-05,control,fem
Proteobacteria,21.unmapped,6.59E-05,malt,male
Proteobacteria,26.unmapped,0.000227792,control,fem
Proteobacteria,20.unmapped,4.97E-05,control,male
Proteobacteria,24.unmapped,5.82E-05,control,fem
Proteobacteria,17.unmapped,7.02E-05,control,male
Proteobacteria,21.unmapped,8.31E-05,malt,male
Proteobacteria,18.unmapped,5.31E-05,control,male
Proteobacteria,22.unmapped,6.42E-05,malt,male
Proteobacteria,27.unmapped,5.99E-05,malt,fem
Proteobacteria,29.unmapped,5.48E-05,malt,fem
Proteobacteria,28.unmapped,6.17E-05,malt,fem
Proteobacteria,26.unmapped,6.59E-05,control,fem
Proteobacteria,29.unmapped,4.97E-05,malt,fem
Proteobacteria,24.unmapped,6.59E-05,control,fem
Firmicutes,24.unmapped,6.68E-05,control,fem
Firmicutes,26.unmapped,8.14E-05,control,fem
Firmicutes,22.unmapped,0.00026119,malt,male
Firmicutes,25.unmapped,0.000149863,control,fem
Firmicutes,19.unmapped,0.000249201,control,male
Firmicutes,17.unmapped,0.000420473,control,male
Firmicutes,23.unmapped,0.00033655,malt,male
Firmicutes,28.unmapped,0.000388788,malt,fem
Firmicutes,18.unmapped,0.000365666,control,male
Firmicutes,21.unmapped,0.000222654,malt,male
Firmicutes,26.unmapped,0.000169559,control,fem
Firmicutes,29.unmapped,0.000389644,malt,fem
Firmicutes,20.unmapped,0.00030829,control,male
Firmicutes,24.unmapped,0.000574618,control,fem
Firmicutes,27.unmapped,0.000215803,malt,fem
Firmicutes,20.unmapped,4.20E-05,control,male
Firmicutes,17.unmapped,6.08E-05,control,male
Firmicutes,28.unmapped,7.88E-05,malt,fem
Firmicutes,24.unmapped,0.000101051,control,fem
Firmicutes,21.unmapped,0.000408484,malt,male
Firmicutes,27.unmapped,0.000109614,malt,fem
Firmicutes,25.unmapped,0.000125029,control,fem
Firmicutes,26.unmapped,0.000349395,control,fem
Firmicutes,19.unmapped,6.25E-05,control,male
Actinobacteria,22.unmapped,0.005436179,malt,male
Actinobacteria,25.unmapped,0.005781292,control,fem
Actinobacteria,28.unmapped,0.002915909,malt,fem
Actinobacteria,20.unmapped,0.003799673,control,male
Actinobacteria,27.unmapped,0.005376234,malt,fem
Actinobacteria,19.unmapped,0.005517533,control,male
Actinobacteria,24.unmapped,0.00449932,control,fem
Actinobacteria,23.unmapped,0.008645819,malt,male
Actinobacteria,26.unmapped,0.002604193,control,fem
Actinobacteria,29.unmapped,0.00520068,malt,fem
Actinobacteria,21.unmapped,0.005674247,malt,male
Actinobacteria,18.unmapped,0.002673559,control,male
Actinobacteria,17.unmapped,0.005467008,control,male
Proteobacteria,23.unmapped,6.77E-05,malt,male
Proteobacteria,19.unmapped,4.71E-05,control,male
Proteobacteria,18.unmapped,4.37E-05,control,male
Proteobacteria,24.unmapped,5.22E-05,control,fem
Proteobacteria,20.unmapped,4.88E-05,control,male
Proteobacteria,28.unmapped,6.42E-05,malt,fem
Proteobacteria,26.unmapped,8.22E-05,control,fem
Proteobacteria,17.unmapped,6.17E-05,control,male
Proteobacteria,29.unmapped,6.17E-05,malt,fem
Proteobacteria,22.unmapped,4.37E-05,malt,male
Proteobacteria,19.unmapped,5.31E-05,control,male
Proteobacteria,27.unmapped,7.62E-05,malt,fem
Proteobacteria,18.unmapped,9.25E-05,control,male
Proteobacteria,28.unmapped,7.62E-05,malt,fem
Proteobacteria,24.unmapped,6.34E-05,control,fem
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
Cyanobacteria,26.unmapped,5.22E-05,control,fem
Cyanobacteria,24.unmapped,0.000198676,control,fem
Cyanobacteria,28.unmapped,0.000100194,malt,fem
Cyanobacteria,20.unmapped,0.000134449,control,male
Cyanobacteria,21.unmapped,0.000123316,malt,male
Cyanobacteria,29.unmapped,0.000100194,malt,fem
Cyanobacteria,19.unmapped,6.17E-05,control,male
Cyanobacteria,22.unmapped,4.20E-05,malt,male
Cyanobacteria,18.unmapped,6.68E-05,control,male
Cyanobacteria,25.unmapped,0.000145581,control,fem
Cyanobacteria,26.unmapped,0.000186687,control,fem
Cyanobacteria,26.unmapped,4.11E-05,control,fem
Cyanobacteria,24.unmapped,5.57E-05,control,fem
Cyanobacteria,24.unmapped,8.56E-05,control,fem
Cyanobacteria,18.unmapped,6.77E-05,control,male
Cyanobacteria,19.unmapped,6.25E-05,control,male
Cyanobacteria,21.unmapped,6.68E-05,malt,male
Cyanobacteria,29.unmapped,0.000188399,malt,fem
Cyanobacteria,28.unmapped,0.000222654,malt,fem
Cyanobacteria,26.unmapped,9.76E-05,control,fem
Cyanobacteria,20.unmapped,0.000104476,control,male
Cyanobacteria,17.unmapped,5.22E-05,control,male
Cyanobacteria,25.unmapped,9.51E-05,control,fem
Cyanobacteria,28.unmapped,0.000119034,malt,fem
Cyanobacteria,20.unmapped,0.000350252,control,male
Proteobacteria,19.unmapped,4.97E-05,control,male
Proteobacteria,17.unmapped,6.77E-05,control,male
Proteobacteria,29.unmapped,9.33E-05,malt,fem
Proteobacteria,22.unmapped,6.59E-05,malt,male
Proteobacteria,28.unmapped,0.000166134,malt,fem
Proteobacteria,18.unmapped,7.02E-05,control,male
Bacteroidota,28.unmapped,4.11E-05,malt,fem
Bacteroidota,26.unmapped,7.45E-05,control,fem
Proteobacteria,24.unmapped,8.56E-05,control,fem
Proteobacteria,17.unmapped,4.11E-05,control,male
Proteobacteria,28.unmapped,5.22E-05,malt,fem
Proteobacteria,25.unmapped,9.08E-05,control,fem
Proteobacteria,22.unmapped,5.82E-05,malt,male
Proteobacteria,19.unmapped,0.00013188,control,male
Proteobacteria,29.unmapped,0.000105332,malt,fem
Proteobacteria,26.unmapped,4.37E-05,control,fem
Proteobacteria,18.unmapped,8.82E-05,control,male
Proteobacteria,21.unmapped,0.000107045,malt,male
Proteobacteria,20.unmapped,4.97E-05,control,male
Proteobacteria,21.unmapped,4.20E-05,malt,male
Proteobacteria,18.unmapped,8.14E-05,control,male
Proteobacteria,23.unmapped,4.11E-05,malt,male
Proteobacteria,18.unmapped,4.62E-05,control,male
Planctomycetota,21.unmapped,6.85E-05,malt,male
Planctomycetota,17.unmapped,6.77E-05,control,male
Planctomycetota,18.unmapped,5.31E-05,control,male
Planctomycetota,20.unmapped,7.79E-05,control,male
Planctomycetota,25.unmapped,9.25E-05,control,fem
Planctomycetota,28.unmapped,5.31E-05,malt,fem
Planctomycetota,26.unmapped,0.000104476,control,fem
Planctomycetota,24.unmapped,8.48E-05,control,fem
Planctomycetota,22.unmapped,7.36E-05,malt,male
Planctomycetota,29.unmapped,5.99E-05,malt,fem
Planctomycetota,19.unmapped,4.80E-05,control,male
Proteobacteria,18.unmapped,0.000119891,control,male
Proteobacteria,17.unmapped,4.11E-05,control,male
Proteobacteria,27.unmapped,5.31E-05,malt,fem
Proteobacteria,22.unmapped,5.82E-05,malt,male
Proteobacteria,28.unmapped,5.05E-05,malt,fem
Proteobacteria,28.unmapped,4.62E-05,malt,fem
Spirochaetes,28.unmapped,0.00015757,malt,fem
Spirochaetes,28.unmapped,0.000363097,malt,fem
Cyanobacteria,21.unmapped,6.08E-05,malt,male
Actinobacteria,27.unmapped,4.71E-05,malt,fem
Firmicutes,25.unmapped,5.91E-05,control,fem
Firmicutes,18.unmapped,4.62E-05,control,male
Spirochaetes,28.unmapped,4.20E-05,malt,fem
Spirochaetes,29.unmapped,4.62E-05,malt,fem
Proteobacteria,24.unmapped,6.59E-05,control,fem
Proteobacteria,20.unmapped,5.82E-05,control,male
Proteobacteria,25.unmapped,0.000114752,control,fem
Proteobacteria,26.unmapped,9.93E-05,control,fem
Proteobacteria,17.unmapped,9.85E-05,control,male
Proteobacteria,25.unmapped,0.000226936,control,fem
Proteobacteria,22.unmapped,0.000135305,malt,male
Proteobacteria,21.unmapped,6.25E-05,malt,male
Proteobacteria,26.unmapped,0.000137018,control,fem
Proteobacteria,28.unmapped,0.00010362,malt,fem
Proteobacteria,18.unmapped,9.85E-05,control,male
Proteobacteria,20.unmapped,9.59E-05,control,male
Proteobacteria,27.unmapped,7.54E-05,malt,fem
Proteobacteria,29.unmapped,0.0001413,malt,fem
Proteobacteria,19.unmapped,0.000173841,control,male
Proteobacteria,24.unmapped,9.76E-05,control,fem
Proteobacteria,23.unmapped,0.000547215,malt,male
Proteobacteria,19.unmapped,4.37E-05,control,male
Proteobacteria,25.unmapped,0.000167847,control,fem
Proteobacteria,23.unmapped,6.17E-05,malt,male
Proteobacteria,28.unmapped,0.000174698,malt,fem
Proteobacteria,20.unmapped,0.000102763,control,male
Proteobacteria,24.unmapped,0.000158427,control,fem
Proteobacteria,27.unmapped,9.76E-05,malt,fem
Proteobacteria,18.unmapped,0.00013873,control,male
Proteobacteria,17.unmapped,0.000151576,control,male
Proteobacteria,26.unmapped,0.00015757,control,fem
Proteobacteria,19.unmapped,0.000127598,control,male
Proteobacteria,22.unmapped,0.000175554,malt,male
Proteobacteria,21.unmapped,0.000105332,malt,male
Proteobacteria,29.unmapped,0.00016699,malt,fem
Proteobacteria,25.unmapped,7.96E-05,control,fem
Proteobacteria,21.unmapped,8.65E-05,malt,male
Proteobacteria,28.unmapped,5.05E-05,malt,fem
Proteobacteria,24.unmapped,8.82E-05,control,fem
Proteobacteria,27.unmapped,4.28E-05,malt,fem
Proteobacteria,20.unmapped,6.94E-05,control,male
Proteobacteria,26.unmapped,9.76E-05,control,fem
Firmicutes,21.unmapped,8.65E-05,malt,male
Firmicutes,26.unmapped,4.62E-05,control,fem
Firmicutes,24.unmapped,5.65E-05,control,fem
Proteobacteria,25.unmapped,0.001747833,control,fem
Proteobacteria,18.unmapped,8.48E-05,control,male
Proteobacteria,27.unmapped,5.74E-05,malt,fem
Proteobacteria,22.unmapped,0.000131023,malt,male
Proteobacteria,28.unmapped,0.000125029,malt,fem
Proteobacteria,19.unmapped,0.00012246,control,male
Proteobacteria,17.unmapped,0.000136161,control,male
Proteobacteria,21.unmapped,0.000244063,malt,male
Proteobacteria,29.unmapped,0.000124172,malt,fem
Proteobacteria,20.unmapped,0.00024235,control,male
Proteobacteria,26.unmapped,0.000465004,control,fem
Proteobacteria,24.unmapped,0.000285168,control,fem
Verrucomicrobia,21.unmapped,6.51E-05,malt,male
Verrucomicrobia,19.unmapped,0.000149863,control,male
Verrucomicrobia,27.unmapped,8.99E-05,malt,fem
Verrucomicrobia,26.unmapped,7.54E-05,control,fem
Verrucomicrobia,29.unmapped,0.000124172,malt,fem
Verrucomicrobia,17.unmapped,0.000143012,control,male
Verrucomicrobia,28.unmapped,0.00013873,malt,fem
Verrucomicrobia,22.unmapped,0.000149007,malt,male
Verrucomicrobia,20.unmapped,7.11E-05,control,male
Verrucomicrobia,18.unmapped,0.000109614,control,male
Verrucomicrobia,25.unmapped,6.94E-05,control,fem
Verrucomicrobia,24.unmapped,8.14E-05,control,fem
Verrucomicrobia,18.unmapped,0.000201245,control,male
Verrucomicrobia,19.unmapped,0.000232074,control,male
Verrucomicrobia,28.unmapped,0.000238925,malt,fem
Verrucomicrobia,27.unmapped,0.000119034,malt,fem
Verrucomicrobia,23.unmapped,8.65E-05,malt,male
Verrucomicrobia,20.unmapped,6.68E-05,control,male
Verrucomicrobia,26.unmapped,6.17E-05,control,fem
Verrucomicrobia,21.unmapped,6.68E-05,malt,male
Verrucomicrobia,25.unmapped,5.82E-05,control,fem
Verrucomicrobia,17.unmapped,0.000225223,control,male
Verrucomicrobia,22.unmapped,0.000230361,malt,male
Verrucomicrobia,29.unmapped,0.000244919,malt,fem
Verrucomicrobia,24.unmapped,8.56E-05,control,fem
Verrucomicrobia,22.unmapped,0.000100194,malt,male
Verrucomicrobia,27.unmapped,5.65E-05,malt,fem
Verrucomicrobia,17.unmapped,0.00011304,control,male
Verrucomicrobia,18.unmapped,9.25E-05,control,male
Verrucomicrobia,25.unmapped,4.28E-05,control,fem
Verrucomicrobia,28.unmapped,0.000106189,malt,fem
Verrucomicrobia,19.unmapped,7.36E-05,control,male
Verrucomicrobia,29.unmapped,0.000101907,malt,fem
Verrucomicrobia,26.unmapped,4.45E-05,control,fem
Verrucomicrobia,24.unmapped,5.40E-05,control,fem
Verrucomicrobia,25.unmapped,0.000183261,control,fem
Verrucomicrobia,23.unmapped,8.91E-05,malt,male
Verrucomicrobia,21.unmapped,0.000211521,malt,male
Verrucomicrobia,29.unmapped,0.000249201,malt,fem
Verrucomicrobia,20.unmapped,0.000228648,control,male
Verrucomicrobia,27.unmapped,0.000108758,malt,fem
Verrucomicrobia,17.unmapped,0.000239781,control,male
Verrucomicrobia,26.unmapped,0.000224367,control,fem
Verrucomicrobia,28.unmapped,0.000256052,malt,fem
Verrucomicrobia,24.unmapped,0.000238925,control,fem
Verrucomicrobia,22.unmapped,0.000260334,malt,male
Verrucomicrobia,18.unmapped,0.000208952,control,male
Verrucomicrobia,19.unmapped,0.000225223,control,male
Proteobacteria,18.unmapped,0.000412766,control,male
Proteobacteria,29.unmapped,0.000337406,malt,fem
Proteobacteria,26.unmapped,0.000258621,control,fem
Proteobacteria,25.unmapped,0.000272323,control,fem
Proteobacteria,23.unmapped,5.05E-05,malt,male
Proteobacteria,21.unmapped,0.000235499,malt,male
Proteobacteria,28.unmapped,0.000583182,malt,fem
Proteobacteria,24.unmapped,0.000134449,control,fem
Proteobacteria,19.unmapped,0.000283455,control,male
Proteobacteria,17.unmapped,0.000543789,control,male
Proteobacteria,20.unmapped,0.000229505,control,male
Proteobacteria,27.unmapped,0.000274035,malt,fem
Proteobacteria,22.unmapped,0.000397351,malt,male
Proteobacteria,26.unmapped,5.22E-05,control,fem
Proteobacteria,18.unmapped,0.000119891,control,male
Proteobacteria,21.unmapped,5.48E-05,malt,male
Proteobacteria,26.unmapped,4.97E-05,control,fem
Bacteroidota,27.unmapped,0.000725338,malt,fem
Bacteroidota,24.unmapped,4.54E-05,control,fem
Bacteroidota,26.unmapped,4.62E-05,control,fem
Proteobacteria,26.unmapped,4.80E-05,control,fem
Proteobacteria,20.unmapped,4.28E-05,control,male
Proteobacteria,24.unmapped,0.004028322,control,fem
Proteobacteria,19.unmapped,0.001877143,control,male
Proteobacteria,17.unmapped,0.002808007,control,male
Proteobacteria,21.unmapped,0.002301042,malt,male
Proteobacteria,18.unmapped,0.002754913,control,male
Proteobacteria,20.unmapped,0.001961923,control,male
Proteobacteria,26.unmapped,0.00185659,control,fem
Proteobacteria,25.unmapped,0.003063203,control,fem
Proteobacteria,22.unmapped,0.003433151,malt,male
Proteobacteria,23.unmapped,0.000945422,malt,male
Proteobacteria,28.unmapped,0.002675271,malt,fem
Proteobacteria,29.unmapped,0.002855964,malt,fem
Proteobacteria,27.unmapped,0.001387305,malt,fem
Proteobacteria,26.unmapped,4.11E-05,control,fem
Proteobacteria,24.unmapped,6.94E-05,control,fem
Proteobacteria,22.unmapped,4.97E-05,malt,male
